postcode,shopcode,flydist,distance,duration
11260,11000,33338,49823,3433
11260,31124,91618,131364,6190
11270,11000,28736,31177,1703
11270,31124,60114,82820,3370
11270,31200,69399,85400,3619
11290,11000,10773,12350,843
11290,31124,73943,90213,3628
11300,11000,21184,26727,1636
11300,31124,82948,108268,4393
11310,11000,21517,25930,1796
11310,31124,64963,88831,4373
11320,11000,42209,53508,2361
11320,31124,40284,55363,2547
11320,31200,46977,57943,2796
11320,81990,61601,81971,4619
11330,11000,33386,79235,4104
11340,11000,49710,79202,4883
11350,11000,46269,91969,5587
11360,11000,46169,70831,3613
11370,34500,53725,75307,2895
11370,11000,67061,94309,3247
11370,34470,105441,130050,4725
11380,11000,21256,47584,3063
11380,81990,58072,74008,4367
11390,11000,20554,29871,1931
11390,81990,56207,74936,4678
11400,11000,30811,42390,1851
11400,31124,51661,70030,2824
11400,31200,58191,72611,3073
11400,81990,63772,83484,4637
11410,11000,42828,51815,2208
11410,31124,42253,55684,2455
11410,31200,51819,58264,2704
11410,81990,73038,124661,4710
11420,11000,42560,50644,2741
11420,31124,48212,76313,3184
11420,31200,59054,78893,3433
11420,81990,81690,145290,5440
11430,34500,31022,49429,2374
11430,11000,63019,79535,3116
11430,34470,86873,104172,4205
11440,34500,38250,50499,2267
11440,11000,52807,73615,2789
11440,34470,96501,105242,4097
11480,34500,47913,67749,2757
11480,11000,61255,86751,3110
11480,34470,102149,122492,4587
11490,34500,43724,62442,2778
11490,11000,50784,81445,3131
11490,34470,101770,117186,4608
11500,11000,39374,56878,3969
11510,34500,54884,75959,3231
11510,11000,60245,94961,3584
11510,34470,109163,130703,5061
11540,34500,47927,65758,2928
11540,11000,55206,84760,3281
11540,34470,104242,120501,4759
11560,34500,16596,26871,2071
11560,34470,73473,88399,4160
11570,11000,8389,19824,2501
11570,34500,73973,110631,5562
11580,11000,23148,44752,3399
11580,31124,95624,126293,6155
11590,34500,24010,34288,2188
11590,11000,53680,82044,3436
11590,34470,84483,96428,4400
11600,11000,11638,19394,1458
11600,34500,71215,110364,4598
11610,11000,5736,8234,693
11610,31124,78910,104057,3935
11620,11000,5842,7035,570
11620,34500,72668,99179,3795
11700,11000,25633,31507,2191
11700,34500,52264,78399,3496
11700,31124,105823,125045,4915
11800,11000,14027,20006,1471
11800,34500,63415,98710,3909
12000,12850,4927,6316,471
12000,81990,60622,79195,3698
12100,12850,51833,87570,4340
12110,12850,31949,41457,2709
12110,15000,44403,66839,4115
12120,12850,22723,30289,2008
12120,81990,43980,70976,3739
12130,12850,32495,43624,2450
12130,15000,65273,94890,5830
12140,15000,30093,43401,2401
12140,12850,31158,51354,3113
12140,81990,91341,121642,6694
12150,12850,40425,51177,2906
12150,34500,106088,144084,5336
12160,12850,16200,20596,1245
12160,81990,49052,60922,2730
12160,31200,106885,132653,5121
12170,12850,33999,43307,2696
12170,81990,35031,50343,2982
12170,31200,99582,122073,5373
12190,12850,23480,36525,2419
12190,15000,41626,63597,3701
12200,12850,46689,64582,3351
12200,81990,50838,79295,4708
12210,12850,39351,52885,3055
12210,15000,37872,72261,4427
12220,12850,33426,43067,2385
12220,15000,50727,77067,4654
12230,34500,70858,100920,4793
12240,12850,28249,40653,2356
12240,81990,47523,78988,3691
12250,12850,58616,94413,4640
12260,12850,49274,57596,3074
12260,15000,62056,86951,5211
12270,81990,37574,62727,3890
12290,12850,17540,24161,1442
12290,81990,63972,90529,4222
12300,12850,35024,51333,3279
12300,15000,37481,56921,3867
12310,12850,20084,27576,1413
12310,15000,66272,87817,5002
12320,12850,25268,40792,2714
12320,15000,36187,54678,3920
12330,12850,13420,19022,1167
12330,15000,49233,70097,4291
12340,12850,13527,19473,1289
12340,15000,53420,75033,4498
12350,12850,34586,43668,2368
12350,81990,56719,93947,4896
12360,81990,64730,86271,5023
12370,81990,47483,69700,3990
12380,81990,36918,46932,3122
12380,12850,57940,86505,5593
12390,12850,22803,32254,1920
12390,81990,61715,88435,4617
12400,81990,55111,73933,4228
12410,12850,28438,37965,2379
12410,81990,60076,104332,5159
12420,15000,28361,54190,3727
12430,12850,33312,45410,2822
12430,81990,48244,65649,3851
12440,12850,36145,51199,2982
12440,81990,36540,57267,3291
12440,31200,87856,128997,5682
12450,12850,10307,13161,891
12450,81990,54595,72291,3372
12450,31200,115533,144021,5763
12460,12850,37660,55274,3647
12470,12850,35548,50615,3158
12470,15000,53015,91889,5382
12480,81990,44084,64988,4006
12490,12850,44786,66869,4250
12500,12850,24532,31828,2072
12500,15000,51568,73102,4296
12510,12850,8576,10056,671
12510,81990,58776,77964,3804
12520,12850,42477,54214,3096
12520,34500,95050,134666,4907
12540,34500,59047,102300,4081
12550,81990,36886,54206,3688
12560,12850,38252,48768,2618
12560,34500,119175,160274,5849
12580,12850,20198,27039,2004
12580,15000,40531,55300,3553
12580,81990,81223,106844,5663
12600,15000,19920,35892,2289
12600,12850,51410,79481,4711
12620,12850,36417,46104,2564
12620,34500,93582,132796,5061
12630,12850,9573,14022,851
12630,81990,69972,93209,4444
12640,12850,48089,63122,3512
12640,34500,93836,138123,5305
12700,12850,44415,68323,3596
12700,15000,50384,69337,4352
12720,12850,56849,81862,5455
12740,12850,4667,5397,379
12740,81990,68481,85202,4038
12780,12850,30897,38421,2129
12780,81990,74213,108304,5008
12800,12850,29348,35332,1985
12800,81990,35549,49043,2275
12800,31200,93947,120773,4666
12850,12850,1719,2610,403
12850,81990,62399,79455,3794
13001,13127,19273,23258,1340
13001,13420,21650,24433,1711
13001,83210,55537,75593,3510
13001,84140,79818,92259,3813
13002,13127,17212,19033,945
13002,13420,23451,27375,1650
13002,84140,77801,88034,3418
13002,83210,57455,78535,3449
13002,30001,97607,115288,4254
13003,13127,18029,23217,1331
13003,13420,22202,28259,1816
13003,83210,56229,79418,3615
13004,13127,19580,23671,1184
13004,13420,20362,26331,1492
13004,83210,54379,77491,3290
13004,84140,79929,92672,3657
13005,13420,20328,22628,1383
13005,13127,20668,25714,1576
13005,83210,54134,73788,3182
13005,84140,81159,94715,4049
13006,13127,20334,23484,1468
13006,13420,21669,23434,1596
13006,83210,55336,74593,3395
13006,84140,80943,92485,3941
13007,13127,19512,24145,1599
13007,13420,24721,27008,1895
13007,83210,58159,78167,3694
13008,13420,22225,28510,2043
13008,13127,24845,30483,2097
13008,83210,54551,79670,3842
13009,13420,16210,33978,2869
13009,13127,28480,35951,2923
13009,83210,48338,72937,4119
13010,13420,17812,20693,1247
13010,13127,23617,28031,1548
13010,83210,51347,71853,3046
13010,84140,84008,97032,4021
13011,13420,13386,14871,968
13011,13127,25765,31761,1615
13011,83210,47365,66030,2766
13011,84140,85320,100762,4088
13012,13420,17352,22768,1383
13012,13127,21655,26193,1587
13012,83210,51461,73927,3182
13012,84140,81519,95194,4060
13013,13127,18410,26055,1692
13013,13420,19450,27395,1776
13013,83210,53592,78554,3575
13013,84140,77433,95056,4165
13014,13127,16119,19232,1148
13014,13420,22193,27680,1680
13014,83210,56395,78840,3479
13014,84140,76012,88233,3621
13015,13127,13246,15554,641
13015,13420,25054,35802,2027
13015,84140,73358,84555,3114
13015,83210,59249,86961,3825
13016,13127,10068,15903,952
13016,13420,29079,36776,2269
13016,84140,70684,84904,3425
13016,83210,63282,87936,4067
13080,13127,16429,30794,1304
13080,13420,35847,44567,2076
13080,84140,59671,73197,2803
13080,30001,88412,100451,3639
13090,13127,16429,30794,1304
13090,13420,35847,44567,2076
13090,84140,59671,73197,2803
13090,30001,88412,100451,3639
13100,13127,18705,32863,1406
13100,13420,34231,46529,2076
13100,84140,61809,74422,3003
13100,83210,64663,100166,3810
13103,84140,18225,27581,2050
13103,30001,29810,37251,2242
13103,13127,55937,77036,3443
13103,34470,68428,97817,4166
13104,30001,37851,45447,2045
13104,13127,48361,89328,3564
13104,34470,58552,75725,3794
13105,13127,20853,26528,1357
13105,13420,19975,28096,1890
13105,83210,52306,81733,3625
13109,13127,16055,23524,1409
13109,13420,23171,36897,2590
13109,84140,72145,92525,3882
13110,13127,20357,35104,1402
13110,30001,66360,72359,2931
13110,13420,55649,67672,3101
13110,84140,55640,81891,3760
13111,13127,13449,16226,1048
13111,13420,45388,62498,2683
13111,84140,49917,72268,3005
13111,30001,76590,88551,3658
13112,13420,12592,18408,1203
13112,13127,29548,48301,2139
13112,83210,43385,72045,2937
13112,84140,83628,99941,3791
13113,84140,29118,35676,1697
13113,13127,31935,45433,1807
13113,30001,59136,75749,3156
13113,13420,66164,89207,3492
13113,34470,93817,124077,4933
13114,13127,36133,46559,2400
13114,13420,27889,47655,2629
13114,83600,81962,93880,3371
13114,83210,49947,79428,3719
13115,13127,49314,72640,2959
13115,13420,47077,86306,3628
13116,13127,27491,41749,2130
13116,84140,36056,45062,2296
13116,13420,59183,71241,3619
13117,13127,17028,32509,1589
13117,13420,49883,65077,3288
13117,30001,72997,83647,3622
13118,13127,26563,56585,2466
13118,30001,55216,65664,2736
13118,84140,41131,73533,3134
13118,13420,64354,100358,4152
13119,13127,23591,29233,1581
13119,13420,17817,23902,1612
13119,83210,49659,77539,3346
13119,84140,77586,94575,4041
13120,13127,19170,24873,1194
13120,13420,24490,31501,2210
13120,84140,70907,89504,3697
13121,13127,26751,36234,1992
13121,84140,35065,47934,2535
13121,30001,64734,77820,3454
13121,13420,60105,80007,3677
13122,13127,12379,19075,1175
13122,13420,40994,52707,2567
13122,84140,54168,75116,3131
13122,30001,81231,92211,3840
13123,30001,37851,45447,2045
13123,13127,48361,89328,3564
13123,34470,58552,75725,3794
13124,13420,14218,21100,1421
13124,13127,27242,34446,1976
13124,83210,45665,74738,3156
13124,84140,81501,102634,4009
13126,13127,32576,45406,2928
13126,13420,32360,54646,3246
13126,83600,87650,104648,4307
13127,13127,1945,7069,1158
13127,13420,36975,47553,3156
13127,84140,60542,76069,3631
13129,30001,37851,45447,2045
13129,13127,48361,89328,3564
13129,34470,58552,75725,3794
13130,13127,9688,17507,1013
13130,84140,51303,71404,2970
13130,13420,47173,67359,2983
13130,30001,72453,87146,3585
13130,83210,80941,120996,4717
13140,13127,24431,34042,1939
13140,84140,38568,59361,2600
13140,30001,57840,69365,2847
13140,13420,61973,86186,3618
13150,84140,18960,25646,1855
13150,30001,25623,32594,2263
13150,13127,60893,80830,3628
13160,84140,4664,12528,1181
13160,30001,38662,50487,2798
13160,13127,58837,71821,2830
13160,13420,94183,115595,4515
13170,13127,7156,12246,891
13170,13420,30691,40436,2504
13170,84140,67186,81247,3364
13170,30001,88849,108501,4200
13180,13127,5686,7313,804
13180,13420,36492,47332,2484
13180,84140,65002,78497,3280
13180,30001,83666,94755,3991
13190,13420,14421,26561,2893
13190,13127,23753,35956,3304
13190,83210,48077,77720,4692
13200,30001,37851,45447,2045
13200,13127,48361,89328,3564
13200,34470,58552,75725,3794
13210,84140,14838,21836,1451
13210,13127,49403,65917,2851
13210,30001,39097,47067,2955
13210,13420,85839,109690,4536
13220,13127,9778,24244,928
13220,13420,42451,56812,2628
13220,30001,78674,86593,3386
13220,84140,62870,93245,3401
13220,83210,76615,107972,4426
13230,13127,35405,62524,2862
13230,30001,56480,75013,3106
13230,84140,55876,95875,4319
13240,13127,12305,18748,1573
13240,13420,25574,38404,2967
13240,84140,70997,87749,4046
13250,13127,18723,30920,1578
13250,84140,43142,54621,2403
13250,30001,63586,76180,2946
13250,13420,56194,75070,3349
13250,34470,91723,124509,4723
13260,13420,9321,16870,1163
13260,83210,40320,53883,2435
13260,13127,34635,50609,2615
13260,84140,94338,120815,4659
13270,13127,27411,45502,1973
13270,30001,58646,63498,2424
13270,84140,51247,81028,3585
13270,13420,63531,78071,3673
13280,30001,37851,45447,2045
13280,13127,48361,89328,3564
13280,34470,58552,75725,3794
13290,13127,16429,30794,1304
13290,13420,35847,44567,2076
13290,84140,59671,73197,2803
13290,30001,88412,100451,3639
13300,13127,26909,35131,1519
13300,84140,33779,43384,2115
13300,30001,59226,71534,2732
13300,13420,62812,78904,3204
13300,34470,91433,119863,4509
13310,30001,45166,51077,2367
13310,13127,36558,52704,2390
13310,84140,33814,69652,3058
13310,13420,74360,96477,4075
13320,13127,13716,19559,1038
13320,13420,27400,43180,2183
13320,84140,67791,88560,3511
13320,83210,60206,96817,3917
13330,13127,20901,35358,1882
13330,84140,41140,52306,2550
13330,30001,69250,77210,3385
13330,13420,54103,68406,3595
13330,34470,101004,125539,5162
13340,13127,6358,7920,425
13340,84140,54727,63962,2382
13340,13420,42102,53113,2526
13340,30001,77816,91216,3218
13340,83210,75625,104273,4325
13350,84140,36838,44705,2180
13350,13127,31239,54462,2291
13350,13420,59821,74251,3753
13360,13420,9188,10698,929
13360,13127,30639,45009,2381
13360,83210,41420,64342,2858
13360,84140,86301,103609,4105
13370,84140,32420,39700,1956
13370,13127,32399,49458,2066
13370,30001,66173,94675,3617
13380,13420,18294,24856,2201
13380,13127,19705,32026,2355
13380,83210,52110,76016,3999
13390,13420,10235,16980,1146
13390,13127,34713,51336,2507
13390,83210,38389,70617,2880
13390,83600,83992,97799,4036
13400,13420,7307,7700,768
13400,13127,30601,38593,1938
13400,83210,41510,59863,2612
13400,84140,88720,109929,4265
13410,13127,24626,31449,2148
13410,84140,41483,47650,2236
13410,13420,54060,63853,3107
13410,30001,73015,84898,3637
13420,13420,3258,6958,1032
13420,13127,36092,47556,3043
13420,83210,35715,64287,3256
13420,84140,92560,111410,4739
13430,84140,26319,35344,2404
13430,13127,34428,45034,2454
13430,30001,53465,71986,3368
13430,13420,70126,88807,4139
13440,84140,9224,11860,1051
13440,13127,51911,58684,2318
13440,30001,47613,96927,3706
13450,13127,25064,29653,1635
13450,84140,36256,56437,2262
13450,30001,58764,66441,2508
13450,13420,61914,83262,3279
13450,34470,89413,114770,4285
13460,30001,35177,41133,3294
13460,34470,43324,59702,4099
13470,13420,6654,9995,728
13470,13127,33006,43734,2180
13470,83210,40026,58177,2575
13470,84140,91906,113941,4224
13480,13127,8684,13777,1136
13480,13420,31296,44085,2704
13480,84140,64465,82778,3609
13490,13127,39630,56304,2907
13490,13420,40519,69970,3576
13490,83600,85599,107007,4204
13500,13127,17028,32509,1589
13500,13420,49883,65077,3288
13500,30001,72997,83647,3622
13510,13127,16091,26579,1699
13510,13420,42237,54531,2903
13510,84140,53029,69511,3455
13510,30001,81871,94415,4289
13520,84140,22211,30612,2156
13520,30001,37058,50506,2256
13520,13127,46742,62480,2545
13520,34470,72225,98835,4033
13530,13127,36898,45481,2300
13530,13420,19259,34561,2498
13530,83600,79936,92296,3373
13530,83210,41766,77844,3722
13540,13127,16429,30794,1304
13540,13420,35847,44567,2076
13540,84140,59671,73197,2803
13540,30001,88412,100451,3639
13550,84140,6697,12042,946
13550,13127,54101,70005,2640
13550,30001,42984,55954,3354
13550,13420,89021,113778,4325
13560,84140,25566,31197,1406
13560,13127,36110,40955,1516
13560,30001,58212,86172,3068
13560,13420,69574,84728,3202
13560,34470,94390,134501,4845
13570,84140,10254,14284,1599
13570,30001,31951,43784,2718
13570,13127,64247,82459,3768
13580,13127,13129,16433,994
13580,13420,47952,60468,2627
13580,84140,48061,60133,2762
13580,30001,72984,81692,3305
13580,83210,80955,114105,4361
13590,13127,21505,28602,1268
13590,13420,27380,34824,1729
13590,84140,69055,84616,3190
13590,83210,57422,88461,3464
13590,83600,96075,105565,3508
13600,13420,7305,14089,1263
13600,83210,34220,51889,2320
13600,13127,40279,53969,2722
13600,83600,90714,125018,4651
13610,13127,28529,50642,2279
13610,13420,46459,64308,2949
13610,84140,53332,63628,3189
13610,83210,74269,117945,4684
13620,13127,13063,22231,865
13620,13420,40677,54800,2565
13620,84140,67682,91232,3338
13620,30001,82171,95385,3715
13630,84140,8458,15840,1236
13630,30001,38355,49879,2884
13630,13127,55110,73802,2930
13630,13420,90902,117576,4615
13640,84140,40822,50009,2374
13640,13127,31188,59766,2484
13640,13420,57117,77754,3521
13640,30001,75777,104984,4035
13650,13127,30445,45348,2091
13650,13420,40766,59013,2761
13650,84140,61368,74056,3778
13660,84140,19346,25143,1849
13660,13127,41647,57614,2528
13660,30001,52785,79992,4008
13670,84140,10845,13253,915
13670,13127,49807,58508,2326
13670,30001,46285,56666,3329
13670,13420,84477,102281,4011
13680,13127,16509,20164,1233
13680,84140,44224,55025,2724
13680,13420,52114,70016,3203
13680,30001,68866,76584,3267
13680,83210,85149,123653,4937
13690,84140,11011,16148,1358
13690,30001,32355,42937,2393
13690,13127,59859,80091,3271
13690,34470,73512,104900,4341
13700,13127,3272,3970,439
13700,13420,38302,47812,2504
13700,84140,62072,75154,2914
13700,30001,81459,102408,3751
13710,13127,25122,32524,1425
13710,13420,22539,33855,1805
13710,84140,74529,86406,3431
13710,83210,51935,87493,3540
13710,83600,91757,104597,3584
13720,13420,16069,24285,1877
13720,13127,29168,42452,2283
13720,83210,45350,77922,3611
13730,13127,3040,6694,459
13730,13420,35664,44871,2383
13730,84140,63615,75695,2932
13730,30001,83968,102949,3768
13740,13127,8390,18087,1040
13740,13420,33610,41662,2730
13740,84140,68417,87088,3513
13740,30001,86945,97148,4050
13750,84140,14993,18470,1193
13750,13127,46249,52675,1972
13750,30001,50957,97893,3524
13750,13420,80160,96448,3658
13760,13127,19942,31751,2034
13760,84140,48371,55354,2786
13760,13420,47136,58883,2942
13760,30001,78675,87479,3780
13770,13127,26221,38633,1647
13770,13420,38192,52299,2317
13770,84140,61177,83568,3360
13770,83210,65894,105936,4051
13780,13420,6437,8598,971
13780,83210,29602,47602,2790
13780,13127,42302,54150,3198
13780,83600,80428,120732,5121
13790,13127,29937,36822,1593
13790,13420,22128,38275,1976
13790,83600,86989,96668,3457
13790,84140,77607,90709,3605
13800,13127,26563,56585,2466
13800,30001,55216,65664,2736
13800,84140,41131,73533,3134
13800,13420,64354,100358,4152
13810,84140,18237,21577,1558
13810,13127,42750,62423,2593
13810,30001,47259,73464,3388
13810,13420,78383,106197,4278
13820,13127,10250,20499,993
13820,13420,37399,53068,2692
13820,84140,67787,89500,3466
13820,30001,84220,93653,3842
13821,13420,10445,13774,950
13821,13127,28744,35182,1867
13821,83210,44299,64934,2748
13821,84140,88004,104183,4340
13830,13420,2456,7808,650
13830,83210,34901,55825,2308
13830,13127,37635,48500,2428
13830,84140,95724,118707,4472
13840,13127,26455,47452,2310
13840,84140,47428,56709,2858
13840,13420,50064,61117,2980
13840,30001,80739,92633,4151
13850,13420,19308,23957,1733
13850,13127,24602,31221,1855
13850,83210,49995,77594,3467
13850,84140,76755,91436,3981
13860,13127,34063,51331,2809
13860,13420,40370,64996,3479
13860,84140,64852,78464,4328
13870,84140,6270,10140,1170
13870,30001,35924,55668,2627
13870,13127,62351,75709,3158
13870,34470,78052,99705,4249
13880,13127,9290,12015,666
13880,84140,53010,68056,2622
13880,13420,42856,57208,2767
13880,30001,77823,95310,3458
13880,83600,116484,134533,4540
13890,84140,23962,33546,2426
13890,13127,40556,53648,2485
13890,30001,43806,59637,2756
13890,13420,77644,97421,4170
13910,84140,12518,21109,1760
13910,30001,33507,43606,2654
13910,13127,56340,73910,3424
13910,34470,73521,105569,4602
